[Accuracy: 78.0% for 1000 games with 2 bombs, total time: 55.72s, average time per game: 0.06s]

won,1,0,0.29,6
won,2,0,0.03,3
lost,2,1,0.06,4
lost,2,2,0.02,1
won,3,2,0.18,4
won,4,2,0.0,0
won,5,2,0.01,0
won,6,2,0.12,7
won,7,2,0.07,1
won,8,2,0.08,1
won,9,2,0.39,11
won,10,2,0.03,2
won,11,2,0.03,3
won,12,2,0.03,2
won,13,2,0.07,4
won,14,2,0.05,6
won,15,2,0.06,5
won,16,2,0.05,6
lost,16,3,0.02,1
won,17,3,0.03,2
won,18,3,0.06,4
won,19,3,0.03,2
won,20,3,0.03,2
won,21,3,0.02,2
won,22,3,0.07,6
won,23,3,0.03,3
won,24,3,0.0,0
won,25,3,0.01,0
won,26,3,0.08,6
won,27,3,0.03,2
won,28,3,0.05,4
won,29,3,0.03,3
won,30,3,0.05,6
won,31,3,0.09,6
won,32,3,0.0,0
won,33,3,0.01,0
won,34,3,0.03,2
won,35,3,0.12,10
won,36,3,0.03,3
won,37,3,0.04,3
won,38,3,0.03,3
won,39,3,0.0,0
won,40,3,0.01,0
won,41,3,0.11,9
won,42,3,0.03,3
won,43,3,0.02,2
won,44,3,0.05,6
won,45,3,0.04,4
won,46,3,0.13,5
won,47,3,0.03,2
won,48,3,0.18,10
won,49,3,0.04,4
won,50,3,0.05,4
won,51,3,0.05,3
won,52,3,0.05,6
won,53,3,0.03,2
lost,53,4,0.02,1
won,54,4,0.07,5
won,55,4,0.08,8
won,56,4,0.09,8
lost,56,5,0.02,1
won,57,5,0.03,2
lost,57,6,0.1,2
won,58,6,0.23,8
won,59,6,0.02,2
lost,59,7,0.02,1
lost,59,8,0.07,3
won,60,8,0.09,3
won,61,8,0.08,5
won,62,8,0.05,5
won,63,8,0.13,9
lost,63,9,0.04,2
won,64,9,0.03,3
won,65,9,0.04,4
won,66,9,0.06,6
won,67,9,0.07,5
won,68,9,0.02,2
lost,68,10,0.02,1
won,69,10,0.0,0
won,70,10,0.01,0
lost,70,11,0.02,1
won,71,11,0.05,3
won,72,11,0.02,2
won,73,11,0.02,2
won,74,11,0.1,9
won,75,11,0.04,3
won,76,11,0.02,2
won,77,11,0.05,3
won,78,11,0.02,2
won,79,11,0.04,3
won,80,11,0.06,6
won,81,11,0.08,6
won,82,11,0.01,1
won,83,11,0.07,7
lost,83,12,0.02,1
won,84,12,0.02,1
won,85,12,0.02,2
won,86,12,0.02,2
lost,86,13,0.02,1
won,87,13,0.07,6
lost,87,14,0.02,1
lost,87,15,0.02,1
won,88,15,0.02,1
lost,88,16,0.09,3
won,89,16,0.02,2
won,90,16,0.06,5
lost,90,17,0.02,1
won,91,17,0.21,9
won,92,17,0.39,7
lost,92,18,0.03,1
won,93,18,0.08,5
lost,93,19,0.02,1
won,94,19,0.0,0
won,95,19,0.01,0
lost,95,20,0.03,1
lost,95,21,0.02,1
won,96,21,0.03,2
won,97,21,0.0,0
won,98,21,0.01,0
lost,98,22,0.04,2
won,99,22,0.03,3
lost,99,23,0.03,1
won,100,23,0.02,2
lost,100,24,0.03,1
lost,100,25,0.12,3
won,101,25,0.11,8
won,102,25,0.05,4
won,103,25,0.02,2
won,104,25,0.05,3
lost,104,26,0.09,2
won,105,26,0.11,5
won,106,26,0.02,2
lost,106,27,0.09,1
lost,106,28,0.14,1
won,107,28,0.08,7
won,108,28,0.08,6
won,109,28,0.08,5
lost,109,29,0.03,1
won,110,29,0.06,6
won,111,29,0.05,6
won,112,29,0.09,6
won,113,29,0.08,4
won,114,29,0.0,0
won,115,29,0.0,0
won,116,29,0.03,3
lost,116,30,0.03,1
won,117,30,0.08,8
won,118,30,0.37,7
won,119,30,0.06,7
lost,119,31,0.06,3
won,120,31,0.03,3
won,121,31,0.02,2
lost,121,32,0.2,8
won,122,32,0.06,5
won,123,32,0.02,2
won,124,32,0.03,2
won,125,32,0.03,3
won,126,32,0.06,4
won,127,32,0.05,4
won,128,32,0.05,4
won,129,32,0.03,3
won,130,32,0.05,3
won,131,32,0.02,2
won,132,32,0.05,4
won,133,32,0.05,4
lost,133,33,0.02,1
won,134,33,0.03,2
won,135,33,0.0,0
won,136,33,0.02,0
lost,136,34,0.03,1
won,137,34,0.16,9
lost,137,35,0.03,1
lost,137,36,0.06,3
won,138,36,0.02,2
won,139,36,0.03,3
lost,139,37,0.08,1
lost,139,38,0.03,1
won,140,38,0.02,2
won,141,38,0.03,3
lost,141,39,0.02,1
won,142,39,0.02,2
won,143,39,0.11,7
won,144,39,0.2,5
won,145,39,0.03,3
lost,145,40,0.02,1
won,146,40,0.03,3
lost,146,41,0.02,1
won,147,41,0.05,3
won,148,41,0.02,2
won,149,41,0.05,6
won,150,41,0.08,7
won,151,41,0.08,8
lost,151,42,0.08,3
won,152,42,0.17,4
lost,152,43,0.02,1
lost,152,44,0.06,3
won,153,44,0.02,0
won,154,44,0.02,0
won,155,44,0.03,2
won,156,44,0.02,2
won,157,44,0.03,1
won,158,44,0.03,1
won,159,44,0.02,2
won,160,44,0.05,3
won,161,44,0.03,3
lost,161,45,0.03,2
lost,161,46,0.03,1
won,162,46,0.03,3
won,163,46,0.14,10
won,164,46,0.02,1
lost,164,47,0.05,2
won,165,47,0.02,2
lost,165,48,0.03,2
won,166,48,0.02,2
lost,166,49,0.2,2
won,167,49,0.05,6
won,168,49,0.05,5
won,169,49,0.05,3
won,170,49,0.03,4
won,171,49,0.02,0
won,172,49,0.02,0
won,173,49,0.03,2
lost,173,50,0.02,1
won,174,50,0.03,3
won,175,50,0.03,3
won,176,50,0.06,6
won,177,50,0.11,5
lost,177,51,0.03,1
