[Accuracy: 54.8% for 1000 games with 40 bombs, total time: 6825s, average time per game: 6.83s]
lost,0,1,48.71,82
won,1,1,6.0,92
won,2,1,6.02,92
lost,2,2,0.36,3
won,3,2,5.56,96
lost,3,3,0.69,10
won,4,3,2.84,65
lost,4,4,0.61,2
lost,4,5,0.14,1
won,5,5,4.53,59
won,6,5,8.99,77
won,7,5,13.36,98
won,8,5,3.69,67
won,9,5,4.73,88
won,10,5,3.58,70
won,11,5,4.5,79
won,12,5,10.99,99
lost,12,6,0.19,2
lost,12,7,3.49,5
lost,12,8,0.13,1
lost,12,9,0.14,1
lost,12,10,0.09,1
won,13,10,8.22,77
won,14,10,8.23,77
won,15,10,4.46,103
won,16,10,4.47,103
won,17,10,6.51,75
lost,17,11,0.17,1
won,18,11,7.69,73
won,19,11,5.55,93
won,20,11,5.34,86
lost,20,12,0.19,1
lost,20,13,0.27,2
lost,20,14,0.14,1
lost,20,15,0.27,2
lost,20,16,0.16,1
won,21,16,27.35,115
lost,21,17,0.11,2
won,22,17,9.26,113
won,23,17,9.83,65
lost,23,18,0.17,1
lost,23,19,5.61,98
lost,23,20,0.64,3
won,24,20,2.48,55
won,25,20,3.63,73
won,26,20,5.47,81
lost,26,21,3.89,81
lost,26,22,0.11,1
lost,26,23,0.11,1
won,27,23,6.64,104
won,28,23,59.82,80
lost,28,24,0.11,1
lost,28,25,3.56,4
lost,28,26,7.57,84
lost,28,27,0.2,1
lost,28,28,0.12,1
lost,28,29,4.1,56
lost,28,30,0.14,1
won,29,30,5.17,80
won,30,30,5.19,80
won,31,30,4.39,69
won,32,30,7.88,86
lost,32,31,0.22,1
won,33,31,3.83,51
won,34,31,10.84,75
lost,34,32,0.17,1
lost,34,33,0.11,1
won,35,33,6.13,101
lost,35,34,0.12,1
won,36,34,6.26,56
lost,36,35,1.87,6
won,37,35,24.97,84
won,38,35,6.08,82
won,39,35,7.47,87
lost,39,36,7.66,80
won,40,36,3.67,76
won,41,36,7.5,106
lost,41,37,6.61,96
lost,41,38,0.25,1
lost,41,39,0.69,7
won,42,39,16.1,90
lost,42,40,0.2,1
lost,42,41,0.14,2
won,43,41,11.09,87
won,44,41,68.98,72
won,45,41,5.04,71
won,46,41,3.25,86
lost,46,42,0.35,3
won,47,42,5.97,68
won,48,42,4.26,85
lost,48,43,5.22,85
lost,48,44,0.3,2
lost,48,45,7.24,86
won,49,45,4.72,73
lost,49,46,55.72,79
won,50,46,2.54,59
won,51,46,4.17,79
won,52,46,4.8,75
won,53,46,4.82,75
won,54,46,32.85,61
won,55,46,8.21,91
lost,55,47,0.19,1
lost,55,48,1.33,13
won,56,48,14.2,49
won,57,48,4.12,81
won,58,48,17.86,84
won,59,48,4.44,91
won,60,48,4.81,87
won,61,48,3.98,78
won,62,48,13.28,87
won,63,48,7.45,64
won,64,48,3.3,84
lost,64,49,7.58,74
won,65,49,9.24,88
won,66,49,5.58,76
lost,66,50,0.73,3
won,67,50,3.68,69
won,68,50,3.74,89
lost,68,51,0.1,1
lost,68,52,0.11,1
lost,68,53,0.1,1
lost,68,54,0.25,4
lost,68,55,27.9,95
lost,68,56,0.12,1
won,69,56,6.44,91
lost,69,57,0.57,3
won,70,57,6.2,94
won,71,57,7.16,82
won,72,57,7.17,82
lost,72,58,0.11,1
lost,72,59,10.84,84
lost,72,60,4.49,72
won,73,60,18.95,93
