[Accuracy: 77.9% for 1000 games with 2 bombs, total time: 76.14s, average time per game: 0.08s]
lost,0,1,0.27,1
lost,0,2,0.22,5
won,1,2,0.17,8
won,2,2,0.04,3
won,3,2,0.03,2
lost,3,3,0.05,2
won,4,3,0.03,2
won,5,3,0.1,6
won,6,3,0.06,4
lost,6,4,0.04,1
won,7,4,0.11,3
won,8,4,0.04,2
won,9,4,0.11,8
won,10,4,0.07,3
won,11,4,0.07,6
lost,11,5,0.03,1
lost,11,6,0.06,2
won,12,6,0.03,2
won,13,6,0.11,5
won,14,6,0.03,2
won,15,6,0.1,5
lost,15,7,0.03,1
won,16,7,0.16,8
lost,16,8,0.03,1
won,17,8,0.43,7
won,18,8,0.11,6
lost,18,9,0.06,1
won,19,9,0.03,0
won,20,9,0.1,0
lost,20,10,0.11,2
won,21,10,0.03,2
won,22,10,0.05,2
won,23,10,0.09,3
won,24,10,0.37,10
won,25,10,0.06,4
won,26,10,0.2,7
won,27,10,0.15,4
won,28,10,0.09,6
won,29,10,0.05,2
won,30,10,0.05,3
won,31,10,0.08,6
won,32,10,0.15,8
won,33,10,0.07,3
won,34,10,0.03,2
won,35,10,0.05,3
won,36,10,0.09,6
lost,36,11,0.1,1
won,37,11,0.04,2
lost,37,12,0.04,1
won,38,12,0.05,4
lost,38,13,0.04,1
won,39,13,0.06,4
won,40,13,0.2,9
won,41,13,0.12,3
won,42,13,0.03,2
won,43,13,0.03,2
won,44,13,0.06,4
won,45,13,0.05,3
won,46,13,0.2,5
won,47,13,0.06,5
won,48,13,0.06,3
won,49,13,0.07,4
won,50,13,0.17,7
lost,50,14,0.09,3
won,51,14,0.12,5
won,52,14,0.0,0
won,53,14,0.02,0
won,54,14,0.02,0
won,55,14,0.02,0
won,56,14,0.04,2
won,57,14,0.06,4
won,58,14,0.08,6
won,59,14,0.09,3
won,60,14,0.14,8
lost,60,15,0.1,2
won,61,15,0.03,2
lost,61,16,0.09,2
lost,61,17,0.04,1
won,62,17,0.13,8
lost,62,18,0.11,2
lost,62,19,0.22,5
won,63,19,0.05,3
won,64,19,0.05,3
lost,64,20,0.28,3
lost,64,21,0.05,1
won,65,21,0.06,4
won,66,21,0.03,2
won,67,21,0.11,6
won,68,21,0.16,8
won,69,21,0.03,3
won,70,21,0.04,3
won,71,21,0.03,2
won,72,21,0.06,6
lost,72,22,0.07,2
won,73,22,0.02,2
won,74,22,0.07,3
won,75,22,0.08,3
won,76,22,0.12,6
lost,76,23,0.06,2
lost,76,24,0.11,3
won,77,24,0.08,3
lost,77,25,0.23,3
lost,77,26,0.45,3
won,78,26,0.09,5
won,79,26,0.05,3
lost,79,27,0.05,1
won,80,27,0.17,10
won,81,27,0.0,0
won,82,27,0.02,0
won,83,27,0.04,2
won,84,27,0.09,5
won,85,27,0.09,6
won,86,27,0.19,5
won,87,27,0.03,2
won,88,27,0.05,3
won,89,27,0.03,2
won,90,27,0.13,3
won,91,27,0.03,2
won,92,27,0.05,3
won,93,27,0.03,2
won,94,27,0.23,10
won,95,27,0.12,7
won,96,27,0.06,4
won,97,27,0.09,5
won,98,27,0.08,3
won,99,27,0.06,4
lost,99,28,0.03,1
won,100,28,0.02,2
won,101,28,0.06,6
won,102,28,0.06,5
won,103,28,0.04,3
won,104,28,0.06,3
won,105,28,0.05,3
lost,105,29,0.02,1
won,106,29,0.22,10
won,107,29,0.09,6
lost,107,30,0.08,3
won,108,30,0.05,2
won,109,30,0.09,5
won,110,30,0.05,3
won,111,30,0.05,4
lost,111,31,0.09,3
won,112,31,0.05,4
won,113,31,0.05,3
won,114,31,0.07,5
lost,114,32,0.04,2
won,115,32,0.07,6
lost,115,33,0.19,4
won,116,33,0.03,2
won,117,33,0.06,4
lost,117,34,0.16,3
won,118,34,0.05,3
lost,118,35,0.03,1
won,119,35,0.02,0
won,120,35,0.03,0
won,121,35,0.16,7
won,122,35,0.0,0
won,123,35,0.02,0
won,124,35,0.04,2
lost,124,36,0.36,2
won,125,36,0.0,0
won,126,36,0.02,0
lost,126,37,0.03,1
lost,126,38,0.3,2
lost,126,39,0.05,2
lost,126,40,0.05,2
won,127,40,0.03,2
won,128,40,0.08,6
won,129,40,0.03,3
won,130,40,0.07,4
won,131,40,0.08,4
won,132,40,0.15,6
won,133,40,0.06,4
lost,133,41,0.02,1
lost,133,42,0.02,1
lost,133,43,0.31,3
won,134,43,0.11,6
won,135,43,0.11,7
won,136,43,0.06,6
lost,136,44,0.1,1
won,137,44,0.03,2
won,138,44,0.06,6
won,139,44,0.07,4
won,140,44,0.02,2
won,141,44,0.14,5
won,142,44,0.03,2
won,143,44,0.03,2
won,144,44,0.07,7
won,145,44,0.02,2
won,146,44,0.08,6
won,147,44,0.08,5
won,148,44,0.05,4
won,149,44,0.04,3
won,150,44,0.05,4
won,151,44,0.06,4
won,152,44,0.02,2
won,153,44,0.04,3
won,154,44,0.02,2
won,155,44,0.03,3
won,156,44,0.04,3
won,157,44,0.09,5
lost,157,45,0.35,3
won,158,45,0.15,7
won,159,45,0.04,3
lost,159,46,0.05,1
won,160,46,0.09,3
lost,160,47,0.1,2
won,161,47,0.05,4
won,162,47,0.05,4
won,163,47,0.03,2
won,164,47,0.15,7
lost,164,48,0.02,1
won,165,48,0.05,6
won,166,48,0.02,2
won,167,48,0.0,0
won,168,48,0.02,0
lost,168,49,0.05,2
won,169,49,0.06,7
won,170,49,0.05,4
lost,170,50,0.02,1
won,171,50,0.04,3
lost,171,51,0.02,1
won,172,51,0.03,2
won,173,51,0.06,3
won,174,51,0.05,3
lost,174,52,0.03,1
lost,174,53,0.14,4
won,175,53,0.11,7
won,176,53,0.03,2
lost,176,54,0.09,1
won,177,54,0.03,2
won,178,54,0.06,6
won,179,54,0.11,5
won,180,54,0.03,2
lost,180,55,0.03,1
won,181,55,0.11,7
won,182,55,0.03,3
won,183,55,0.2,10
won,184,55,0.07,7
won,185,55,0.05,4
lost,185,56,0.07,3
lost,185,57,0.13,2
won,186,57,0.08,8
won,187,57,0.02,0
won,188,57,0.02,0
lost,188,58,0.03,1
won,189,58,0.0,0
won,190,58,0.02,0
won,191,58,0.03,4
won,192,58,0.05,5
won,193,58,0.03,2
lost,193,59,0.02,1
won,194,59,0.06,6
won,195,59,0.06,4
lost,195,60,0.03,1
lost,195,61,0.03,1
lost,195,62,0.06,2
won,196,62,0.02,2
won,197,62,0.0,0
won,198,62,0.0,0
won,199,62,0.03,2
won,200,62,0.2,7
won,201,62,0.03,3
lost,201,63,0.01,1
lost,201,64,0.2,2
won,202,64,0.05,3
won,203,64,0.14,10
won,204,64,0.05,3
won,205,64,0.12,9
won,206,64,0.14,9
won,207,64,0.03,3
lost,207,65,0.2,4
won,208,65,0.14,4
won,209,65,0.05,4
won,210,65,0.07,5
won,211,65,0.06,4
lost,211,66,0.09,2
won,212,66,0.16,9
won,213,66,0.03,1
won,214,66,0.05,1
won,215,66,0.03,2
won,216,66,0.03,2
won,217,66,0.05,3
lost,217,67,0.05,1
won,218,67,0.03,2
won,219,67,0.06,3
lost,219,68,0.03,1
lost,219,69,0.11,1
won,220,69,0.04,3
won,221,69,0.14,9
won,222,69,0.16,9
won,223,69,0.08,3
won,224,69,0.12,6
won,225,69,0.02,2
won,226,69,0.05,2
lost,226,70,0.04,2
won,227,70,0.11,7
won,228,70,0.09,6
won,229,70,0.18,9
won,230,70,0.0,0
won,231,70,0.02,0
won,232,70,0.2,10
lost,232,71,0.03,1
lost,232,72,0.04,1
won,233,72,0.03,2
won,234,72,0.03,2
won,235,72,0.06,6
won,236,72,0.03,2
won,237,72,0.17,8
won,238,72,0.31,12
lost,238,73,0.08,2
won,239,73,0.04,3
won,240,73,0.03,2
won,241,73,0.03,2
won,242,73,0.1,6
lost,242,74,0.11,1
won,243,74,0.23,9
won,244,74,0.05,4
lost,244,75,0.02,1
won,245,75,0.11,8
won,246,75,0.11,8
won,247,75,0.03,2
lost,247,76,0.04,1
won,248,76,0.07,3
won,249,76,0.03,3
won,250,76,0.03,2
won,251,76,0.03,1
won,252,76,0.02,1
won,253,76,0.05,3
won,254,76,0.0,0
won,255,76,0.02,0
won,256,76,0.17,8
won,257,76,0.05,3
lost,257,77,0.03,1
won,258,77,0.05,2
won,259,77,0.23,9
won,260,77,0.08,5
won,261,77,0.05,3
lost,261,78,0.03,1
won,262,78,0.15,7
won,263,78,0.03,2
lost,263,79,0.05,1
won,264,79,0.07,3
won,265,79,0.11,6
won,266,79,0.03,2
won,267,79,0.03,2
won,268,79,0.0,0
won,269,79,0.02,0
won,270,79,0.08,6
won,271,79,0.17,7
won,272,79,0.02,2
won,273,79,0.09,3
lost,273,80,0.03,1
lost,273,81,0.09,3
won,274,81,0.03,2
won,275,81,0.08,7
won,276,81,0.03,2
won,277,81,0.05,3
won,278,81,0.05,4
lost,278,82,0.03,1
lost,278,83,0.04,1
won,279,83,0.17,9
lost,279,84,0.02,2
won,280,84,0.09,7
won,281,84,0.02,2
won,282,84,0.06,3
won,283,84,0.06,3
won,284,84,0.03,3
won,285,84,0.03,4
won,286,84,0.05,3
won,287,84,0.06,4
won,288,84,0.31,9
lost,288,85,0.02,1
lost,288,86,0.05,1
won,289,86,0.05,3
won,290,86,0.0,0
won,291,86,0.02,0
won,292,86,0.08,7
won,293,86,0.06,3
lost,293,87,0.06,2
won,294,87,0.06,3
won,295,87,0.17,3
lost,295,88,0.06,2
won,296,88,0.05,2
won,297,88,0.17,7
won,298,88,0.06,4
won,299,88,0.05,2
won,300,88,0.19,10
won,301,88,0.02,2
won,302,88,0.08,7
lost,302,89,0.11,3
won,303,89,0.11,3
lost,303,90,0.24,2
lost,303,91,0.05,2
won,304,91,0.17,10
won,305,91,0.03,2
lost,305,92,0.16,2
won,306,92,0.05,3
won,307,92,0.03,3
won,308,92,0.08,7
won,309,92,0.31,11
won,310,92,0.08,5
lost,310,93,0.03,2
won,311,93,0.0,0
won,312,93,0.02,0
won,313,93,0.06,5
won,314,93,0.05,3
won,315,93,0.04,4
won,316,93,0.06,3
won,317,93,0.13,6
lost,317,94,0.05,2
lost,317,95,0.06,1
lost,317,96,0.03,1
won,318,96,0.14,9
won,319,96,0.09,6
won,320,96,0.13,5
lost,320,97,0.08,1
won,321,97,0.02,2
won,322,97,0.03,3
won,323,97,0.05,3
lost,323,98,0.03,1
lost,323,99,0.04,1
lost,323,100,0.03,1
won,324,100,0.09,7
lost,324,101,0.1,2
lost,324,102,0.02,1
won,325,102,0.0,0
won,326,102,0.02,0
won,327,102,0.05,3
won,328,102,0.03,2
won,329,102,0.08,6
lost,329,103,0.03,1
won,330,103,0.06,6
lost,330,104,0.02,1
won,331,104,0.05,3
lost,331,105,0.03,1
won,332,105,0.03,2
won,333,105,0.02,2
won,334,105,0.17,10
won,335,105,0.06,5
won,336,105,0.03,2
won,337,105,0.06,3
won,338,105,0.07,5
won,339,105,0.04,1
