lost,0,1,0.1,4
lost,0,2,0.03,2
lost,0,3,0.03,3
lost,0,4,0.02,3
lost,0,5,0.0,2
lost,0,6,0.02,5
lost,0,7,0.02,3
lost,0,8,0.02,2
lost,0,9,0.02,1
lost,0,10,0.01,2
lost,0,11,0.0,1
lost,0,12,0.02,2
lost,0,13,0.03,6
lost,0,14,0.03,2
lost,0,15,0.02,2
lost,0,16,0.01,3
lost,0,17,0.02,5
lost,0,18,0.03,6
lost,0,19,0.02,1
lost,0,20,0.02,2
lost,0,21,0.02,1
lost,0,22,0.02,1
lost,0,23,0.02,2
lost,0,24,0.03,6
lost,0,25,0.02,2
lost,0,26,0.02,1
lost,0,27,0.02,2
lost,0,28,0.03,5
lost,0,29,0.01,1
lost,0,30,0.02,2
lost,0,31,0.03,8
lost,0,32,0.02,4
lost,0,33,0.02,1
lost,0,34,0.02,2
lost,0,35,0.03,5
lost,0,36,0.02,3
lost,0,37,0.02,4
lost,0,38,0.01,1
lost,0,39,0.02,3
lost,0,40,0.02,3
lost,0,41,0.01,3
lost,0,42,0.02,2
lost,0,43,0.02,3
lost,0,44,0.02,2
lost,0,45,0.0,1
lost,0,46,0.02,3
lost,0,47,0.02,6
won,1,47,0.0,0
won,2,47,0.02,0
lost,2,48,0.02,1
lost,2,49,0.02,5
lost,2,50,0.02,3
lost,2,51,0.03,2
lost,2,52,0.02,2
lost,2,53,0.02,1
lost,2,54,0.02,3
lost,2,55,0.02,1
lost,2,56,0.02,3
lost,2,57,0.01,1
lost,2,58,0.02,1
lost,2,59,0.02,4
lost,2,60,0.02,1
lost,2,61,0.02,5
lost,2,62,0.02,3
lost,2,63,0.02,2
lost,2,64,0.01,1
lost,2,65,0.03,3
lost,2,66,0.02,3
lost,2,67,0.03,2
lost,2,68,0.02,1
lost,2,69,0.02,4
lost,2,70,0.03,4
lost,2,71,0.02,4
lost,2,72,0.01,1
lost,2,73,0.04,5
lost,2,74,0.03,3
lost,2,75,0.02,1
lost,2,76,0.02,2
lost,2,77,0.02,3
lost,2,78,0.02,3
lost,2,79,0.02,4
lost,2,80,0.02,2
lost,2,81,0.02,1
lost,2,82,0.02,6
lost,2,83,0.02,4
won,3,83,0.02,9
lost,3,84,0.02,3
lost,3,85,0.02,1
lost,3,86,0.02,3
lost,3,87,0.02,2
lost,3,88,0.02,1
lost,3,89,0.03,3
lost,3,90,0.01,2
lost,3,91,0.03,3
lost,3,92,0.02,3
lost,3,93,0.02,4
lost,3,94,0.02,6
lost,3,95,0.01,3
lost,3,96,0.03,6
lost,3,97,0.01,1
lost,3,98,0.02,5
lost,3,99,0.01,3
lost,3,100,0.02,3
lost,3,101,0.01,2
lost,3,102,0.02,3
lost,3,103,0.01,1
lost,3,104,0.01,3
lost,3,105,0.02,3
lost,3,106,0.03,8
lost,3,107,0.03,6
lost,3,108,0.02,6
lost,3,109,0.02,4
lost,3,110,0.01,3
lost,3,111,0.02,4
lost,3,112,0.03,2
lost,3,113,0.02,1
lost,3,114,0.03,9
lost,3,115,0.03,4
lost,3,116,0.01,2
lost,3,117,0.01,1
lost,3,118,0.02,2
lost,3,119,0.03,3
lost,3,120,0.03,4
lost,3,121,0.02,5
lost,3,122,0.03,1
lost,3,123,0.02,5
lost,3,124,0.02,2
lost,3,125,0.02,1
lost,3,126,0.01,4
lost,3,127,0.02,3
lost,3,128,0.02,2
lost,3,129,0.02,2
lost,3,130,0.02,2
lost,3,131,0.02,3
lost,3,132,0.02,3
lost,3,133,0.02,3
lost,3,134,0.03,6
lost,3,135,0.02,2
lost,3,136,0.02,3
lost,3,137,0.02,4
lost,3,138,0.02,3
lost,3,139,0.02,4
lost,3,140,0.03,4
lost,3,141,0.02,5
lost,3,142,0.02,4
lost,3,143,0.03,4
lost,3,144,0.02,4
lost,3,145,0.02,6
lost,3,146,0.02,1
lost,3,147,0.02,3
lost,3,148,0.02,6
lost,3,149,0.0,1
lost,3,150,0.03,7
lost,3,151,0.03,4
lost,3,152,0.02,1
lost,3,153,0.02,2
lost,3,154,0.03,4
lost,3,155,0.02,6
lost,3,156,0.02,1
lost,3,157,0.03,4
lost,3,158,0.02,1
lost,3,159,0.02,1
lost,3,160,0.01,1
lost,3,161,0.03,3
lost,3,162,0.03,4
lost,3,163,0.02,6
lost,3,164,0.02,2
lost,3,165,0.02,1
lost,3,166,0.02,4
lost,3,167,0.03,6
lost,3,168,0.02,3
lost,3,169,0.02,1
lost,3,170,0.02,2
lost,3,171,0.02,4
lost,3,172,0.03,9
lost,3,173,0.01,1
lost,3,174,0.02,2
lost,3,175,0.02,5
lost,3,176,0.02,4
lost,3,177,0.02,2
lost,3,178,0.02,6
lost,3,179,0.02,2
lost,3,180,0.02,7
lost,3,181,0.02,3
lost,3,182,0.04,9
lost,3,183,0.02,4
lost,3,184,0.02,4
lost,3,185,0.02,1
lost,3,186,0.02,3
lost,3,187,0.02,2
lost,3,188,0.01,2
lost,3,189,0.03,3
lost,3,190,0.02,2
lost,3,191,0.03,5
lost,3,192,0.02,2
lost,3,193,0.01,3
lost,3,194,0.03,5
lost,3,195,0.03,3
lost,3,196,0.02,1
lost,3,197,0.03,5
lost,3,198,0.02,2
lost,3,199,0.02,2
lost,3,200,0.0,1
lost,3,201,0.03,4
lost,3,202,0.02,3
lost,3,203,0.02,3
lost,3,204,0.02,3
lost,3,205,0.02,5
lost,3,206,0.03,5
lost,3,207,0.02,3
lost,3,208,0.02,1
lost,3,209,0.0,1
lost,3,210,0.0,2
lost,3,211,0.02,7
lost,3,212,0.02,5
lost,3,213,0.02,4
lost,3,214,0.02,1
lost,3,215,0.01,2
lost,3,216,0.02,3
lost,3,217,0.03,3
lost,3,218,0.02,6
lost,3,219,0.02,3
lost,3,220,0.02,4
lost,3,221,0.02,4
lost,3,222,0.02,1
lost,3,223,0.02,2
lost,3,224,0.02,5
lost,3,225,0.03,4
lost,3,226,0.02,6
lost,3,227,0.02,7
lost,3,228,0.02,1
lost,3,229,0.02,2
lost,3,230,0.02,1
lost,3,231,0.02,3
lost,3,232,0.02,5
lost,3,233,0.03,3
lost,3,234,0.02,6
lost,3,235,0.04,12
lost,3,236,0.02,4
lost,3,237,0.02,4
lost,3,238,0.02,4
lost,3,239,0.02,1
lost,3,240,0.02,3
lost,3,241,0.02,4
lost,3,242,0.0,3
lost,3,243,0.0,2
lost,3,244,0.02,7
lost,3,245,0.02,7
lost,3,246,0.02,2
lost,3,247,0.02,3
lost,3,248,0.02,1
lost,3,249,0.0,2
lost,3,250,0.0,1
lost,3,251,0.02,1
lost,3,252,0.02,1
lost,3,253,0.02,2
lost,3,254,0.02,3
lost,3,255,0.02,7
lost,3,256,0.02,2
lost,3,257,0.02,6
lost,3,258,0.02,3
lost,3,259,0.03,6
lost,3,260,0.02,1
lost,3,261,0.02,3
lost,3,262,0.02,1
lost,3,263,0.02,1
lost,3,264,0.02,5
lost,3,265,0.03,3
lost,3,266,0.01,3
lost,3,267,0.0,3
lost,3,268,0.0,1
lost,3,269,0.02,1
lost,3,270,0.02,4
lost,3,271,0.03,9
lost,3,272,0.03,3
lost,3,273,0.02,1
lost,3,274,0.01,4
