[Accuracy: 4.8% for 1000 games with 99 bombs, total time: 535.3s, average time per game: 0.54s]
lost,0,1,1.53,3
lost,0,2,0.61,61
lost,0,3,0.33,1
lost,0,4,1.3,226
lost,0,5,0.3,4
lost,0,6,0.29,2
lost,0,7,0.3,3
lost,0,8,1.14,178
lost,0,9,0.3,4
lost,0,10,0.32,17
lost,0,11,0.28,2
lost,0,12,1.22,178
lost,0,13,0.29,1
lost,0,14,1.27,233
lost,0,15,1.3,170
won,1,15,1.33,245
lost,1,16,0.85,128
lost,1,17,0.31,1
lost,1,18,0.54,70
lost,1,19,0.28,2
won,2,19,1.46,255
won,3,19,1.53,255
lost,3,20,0.3,7
lost,3,21,0.3,3
lost,3,22,0.29,2
lost,3,23,1.25,221
lost,3,24,1.06,169
lost,3,25,0.43,41
lost,3,26,1.13,184
lost,3,27,0.28,2
lost,3,28,0.3,4
lost,3,29,0.29,1
lost,3,30,0.29,1
lost,3,31,0.8,140
lost,3,32,0.27,2
lost,3,33,0.31,12
lost,3,34,0.37,28
won,4,34,1.3,222
lost,4,35,0.27,1
lost,4,36,0.24,6
lost,4,37,0.7,121
lost,4,38,0.42,66
lost,4,39,0.48,70
lost,4,40,0.37,41
lost,4,41,0.26,5
lost,4,42,0.34,23
lost,4,43,0.25,3
lost,4,44,0.33,2
lost,4,45,0.28,3
lost,4,46,0.31,1
lost,4,47,0.63,85
lost,4,48,0.28,2
lost,4,49,0.28,1
lost,4,50,0.3,3
lost,4,51,0.29,5
lost,4,52,0.27,1
lost,4,53,0.29,1
lost,4,54,0.48,57
lost,4,55,1.27,217
lost,4,56,0.3,2
lost,4,57,0.29,2
lost,4,58,0.3,1
lost,4,59,0.28,1
lost,4,60,0.29,5
lost,4,61,1.25,229
won,5,61,1.16,208
lost,5,62,0.31,6
lost,5,63,0.29,1
lost,5,64,0.27,1
won,6,64,1.2,202
lost,6,65,0.31,12
lost,6,66,0.8,139
lost,6,67,0.3,2
lost,6,68,0.31,2
lost,6,69,0.31,4
lost,6,70,0.31,14
lost,6,71,0.3,6
lost,6,72,0.28,1
lost,6,73,0.28,4
lost,6,74,0.41,42
lost,6,75,0.31,18
lost,6,76,1.14,163
won,7,76,1.35,236
lost,7,77,0.31,1
lost,7,78,1.02,172
lost,7,79,0.59,74
lost,7,80,0.28,1
lost,7,81,1.21,230
lost,7,82,0.3,1
lost,7,83,0.91,138
won,8,83,1.26,208
lost,8,84,0.27,1
lost,8,85,0.25,2
lost,8,86,0.67,118
lost,8,87,0.21,2
lost,8,88,0.85,187
lost,8,89,0.18,1
lost,8,90,0.85,188
won,9,90,1.12,260
won,10,90,1.18,260
won,11,90,1.21,261
won,12,90,1.26,262
lost,12,91,0.19,3
lost,12,92,0.19,1
won,13,92,0.93,209
lost,13,93,0.2,3
lost,13,94,0.27,2
lost,13,95,0.29,5
lost,13,96,0.19,3
lost,13,97,0.2,4
lost,13,98,0.21,2
lost,13,99,0.36,43
lost,13,100,0.22,4
lost,13,101,0.29,8
lost,13,102,0.3,4
lost,13,103,0.22,1
lost,13,104,0.84,151
lost,13,105,0.26,1
lost,13,106,0.3,1
lost,13,107,0.27,1
lost,13,108,0.27,2
lost,13,109,1.2,186
lost,13,110,0.32,5
lost,13,111,1.28,223
lost,13,112,0.74,111
lost,13,113,0.82,142
lost,13,114,0.28,3
lost,13,115,0.28,4
lost,13,116,0.31,11
lost,13,117,0.28,2
lost,13,118,0.98,165
lost,13,119,0.3,2
lost,13,120,1.19,191
lost,13,121,0.33,6
lost,13,122,0.31,3
won,14,122,1.34,236
lost,14,123,0.28,2
lost,14,124,0.31,5
lost,14,125,0.28,1
lost,14,126,1.17,189
lost,14,127,1.13,194
lost,14,128,0.3,1
lost,14,129,0.28,1
lost,14,130,0.3,3
lost,14,131,0.29,1
lost,14,132,0.3,2
lost,14,133,1.17,218
lost,14,134,0.3,3
won,15,134,1.31,210
lost,15,135,0.3,1
lost,15,136,0.29,4
lost,15,137,0.28,1
lost,15,138,0.29,2
lost,15,139,0.3,1
lost,15,140,0.27,5
lost,15,141,0.3,1
won,16,141,1.27,211
lost,16,142,0.3,4
lost,16,143,0.33,5
lost,16,144,0.3,1
lost,16,145,0.3,1
lost,16,146,0.28,4
won,17,146,1.27,200
lost,17,147,1.25,220
lost,17,148,0.61,88
lost,17,149,0.28,6
lost,17,150,0.51,62
lost,17,151,0.28,2
lost,17,152,0.32,7
lost,17,153,0.3,5
lost,17,154,0.28,2
lost,17,155,1.24,217
lost,17,156,0.28,1
lost,17,157,0.28,2
lost,17,158,1.29,218
lost,17,159,0.28,1
lost,17,160,0.74,99
lost,17,161,1.2,228
lost,17,162,0.26,1
lost,17,163,0.39,32
lost,17,164,0.28,2
lost,17,165,0.29,1
lost,17,166,0.3,3
lost,17,167,0.28,2
lost,17,168,1.25,223
lost,17,169,1.19,207
won,18,169,1.12,175
lost,18,170,0.27,2
lost,18,171,0.27,3
lost,18,172,0.26,1
lost,18,173,0.28,1
lost,18,174,0.38,24
lost,18,175,0.28,1
lost,18,176,0.27,3
lost,18,177,0.33,18
lost,18,178,0.27,2
lost,18,179,0.42,47
lost,18,180,1.13,220
lost,18,181,0.27,5
lost,18,182,0.27,5
lost,18,183,0.33,5
lost,18,184,1.18,207
lost,18,185,0.28,4
lost,18,186,0.67,104
lost,18,187,0.97,172
won,19,187,1.41,278
lost,19,188,1.13,168
lost,19,189,0.99,164
lost,19,190,1.0,178
lost,19,191,0.84,180
lost,19,192,0.53,92
lost,19,193,0.23,3
won,20,193,1.08,255
lost,20,194,0.66,141
lost,20,195,0.28,2
lost,20,196,0.93,194
lost,20,197,0.51,110
lost,20,198,0.24,12
lost,20,199,0.89,182
lost,20,200,0.23,5
lost,20,201,0.65,134
lost,20,202,0.2,1
lost,20,203,1.11,202
lost,20,204,0.21,2
lost,20,205,0.23,1
lost,20,206,0.21,2
lost,20,207,0.22,2
lost,20,208,0.21,4
lost,20,209,0.2,2
lost,20,210,0.69,147
lost,20,211,0.21,1
lost,20,212,0.87,162
lost,20,213,0.26,2
lost,20,214,0.77,160
lost,20,215,0.61,111
lost,20,216,0.22,2
lost,20,217,0.91,187
lost,20,218,0.23,9
lost,20,219,0.25,3
lost,20,220,0.47,85
won,21,220,1.03,228
lost,21,221,0.24,5
lost,21,222,0.29,3
lost,21,223,0.22,2
lost,21,224,0.25,4
lost,21,225,0.21,2
lost,21,226,0.19,2
lost,21,227,0.63,147
lost,21,228,0.21,1
lost,21,229,0.25,5
lost,21,230,0.45,86
lost,21,231,0.21,5
