[Accuracy: 32.0% for 1000 games with 75 bombs, total time: 569.11s, average time per game: 0.57s]
won,1,0,1.75,146
lost,1,1,0.27,3
lost,1,2,0.22,5
won,2,2,0.79,191
lost,2,3,0.42,3
won,3,3,0.8,169
lost,3,4,0.22,3
lost,3,5,0.78,152
lost,3,6,0.2,8
lost,3,7,0.2,2
won,4,7,0.76,162
won,5,7,0.78,163
lost,5,8,0.15,1
lost,5,9,0.18,2
lost,5,10,0.2,1
lost,5,11,0.77,203
lost,5,12,0.24,1
lost,5,13,0.22,5
won,6,13,0.72,214
won,7,13,0.67,152
lost,7,14,0.28,6
lost,7,15,0.71,138
lost,7,16,0.22,1
lost,7,17,0.21,3
lost,7,18,0.17,1
won,8,18,0.68,138
lost,8,19,0.2,6
won,9,19,0.8,220
lost,9,20,0.2,1
lost,9,21,0.2,6
lost,9,22,0.2,1
lost,9,23,0.22,2
won,10,23,0.62,145
won,11,23,0.67,138
won,12,23,0.75,134
lost,12,24,0.83,191
lost,12,25,0.17,2
won,13,25,0.73,171
lost,13,26,0.17,2
lost,13,27,0.63,147
lost,13,28,0.63,144
lost,13,29,0.7,124
lost,13,30,0.7,180
won,14,30,0.63,149
won,15,30,0.83,187
lost,15,31,0.73,144
lost,15,32,0.22,4
lost,15,33,0.25,1
lost,15,34,0.67,158
lost,15,35,0.7,121
lost,15,36,0.18,2
won,16,36,0.95,176
won,17,36,0.84,191
won,18,36,0.76,187
lost,18,37,0.2,1
lost,18,38,0.2,8
won,19,38,0.72,128
lost,19,39,0.18,7
lost,19,40,0.62,110
lost,19,41,0.17,2
lost,19,42,0.2,2
won,20,42,1.71,178
lost,20,43,0.27,1
won,21,43,1.3,200
won,22,43,0.99,155
won,23,43,0.7,144
lost,23,44,0.22,6
won,24,44,0.97,171
lost,24,45,0.22,5
won,25,45,0.76,193
won,26,45,0.81,196
lost,26,46,0.77,195
won,27,46,0.6,136
lost,27,47,0.22,5
lost,27,48,0.21,3
lost,27,49,0.22,5
lost,27,50,0.66,142
won,28,50,0.69,148
lost,28,51,0.22,3
lost,28,52,0.22,3
lost,28,53,0.24,8
lost,28,54,0.23,5
won,29,54,1.02,152
won,30,54,0.8,148
lost,30,55,0.89,143
lost,30,56,0.25,6
won,31,56,0.93,172
lost,31,57,0.45,83
lost,31,58,0.66,142
won,32,58,0.8,164
lost,32,59,0.79,140
lost,32,60,0.25,3
won,33,60,1.0,186
won,34,60,0.86,148
won,35,60,0.83,180
lost,35,61,0.23,2
lost,35,62,0.22,5
lost,35,63,0.23,1
won,36,63,0.83,160
won,37,63,0.86,160
won,38,63,0.78,135
won,39,63,0.89,183
won,40,63,0.92,175
lost,40,64,0.84,175
lost,40,65,0.24,5
lost,40,66,0.75,147
lost,40,67,0.22,1
won,41,67,0.98,158
won,42,67,0.96,151
won,43,67,0.86,151
lost,43,68,0.21,8
lost,43,69,0.8,157
lost,43,70,0.26,6
won,44,70,0.9,147
won,45,70,0.87,177
lost,45,71,0.92,196
won,46,71,0.87,179
lost,46,72,0.22,5
lost,46,73,0.22,1
lost,46,74,0.67,123
lost,46,75,0.2,1
lost,46,76,0.86,164
lost,46,77,0.24,5
won,47,77,0.9,201
lost,47,78,0.22,5
lost,47,79,0.18,2
lost,47,80,0.69,162
won,48,80,0.65,160
won,49,80,0.72,165
won,50,80,0.76,184
lost,50,81,0.83,176
lost,50,82,0.19,2
lost,50,83,0.22,5
won,51,83,0.76,162
lost,51,84,0.67,101
lost,51,85,0.75,190
lost,51,86,0.19,1
won,52,86,0.71,174
won,53,86,0.7,174
won,54,86,0.87,187
won,55,86,0.7,151
lost,55,87,0.57,117
won,56,87,0.7,175
lost,56,88,0.74,179
lost,56,89,0.72,178
lost,56,90,0.18,4
won,57,90,0.73,167
won,58,90,0.76,201
won,59,90,0.63,142
lost,59,91,0.2,2
lost,59,92,0.18,5
lost,59,93,0.47,99
lost,59,94,0.2,4
won,60,94,0.73,195
lost,60,95,0.19,3
won,61,95,0.7,161
lost,61,96,0.19,1
lost,61,97,0.2,8
lost,61,98,0.73,143
won,62,98,0.67,158
lost,62,99,0.68,150
lost,62,100,0.64,144
won,63,100,0.65,150
lost,63,101,0.18,5
won,64,101,0.65,152
lost,64,102,0.19,1
won,65,102,0.64,131
won,66,102,0.66,131
won,67,102,0.67,144
lost,67,103,0.18,3
won,68,103,0.66,145
won,69,103,0.76,194
lost,69,104,0.73,188
lost,69,105,0.77,211
lost,69,106,0.79,144
lost,69,107,0.22,5
lost,69,108,0.22,5
won,70,108,0.68,163
lost,70,109,0.22,4
lost,70,110,0.65,137
won,71,110,0.76,174
won,72,110,0.7,166
lost,72,111,0.6,123
won,73,111,0.72,182
lost,73,112,0.76,157
lost,73,113,0.2,1
lost,73,114,0.19,2
lost,73,115,0.2,2
won,74,115,0.77,176
lost,74,116,0.52,109
won,75,116,0.78,194
lost,75,117,0.57,129
lost,75,118,0.18,4
lost,75,119,0.18,4
lost,75,120,0.18,4
won,76,120,0.63,157
won,77,120,0.64,168
won,78,120,0.62,162
lost,78,121,0.53,120
lost,78,122,0.39,78
lost,78,123,0.18,1
lost,78,124,0.62,140
lost,78,125,0.18,2
lost,78,126,0.69,179
lost,78,127,0.61,149
won,79,127,0.63,172
lost,79,128,0.67,146
won,80,128,0.67,173
lost,80,129,0.19,1
lost,80,130,0.18,2
won,81,130,0.63,168
lost,81,131,0.18,1
won,82,131,0.67,160
won,83,131,0.74,180
won,84,131,0.65,177
won,85,131,0.67,182
lost,85,132,0.19,2
lost,85,133,0.18,1
lost,85,134,0.18,6
lost,85,135,0.18,2
lost,85,136,0.57,126
lost,85,137,0.19,5
won,86,137,0.66,145
lost,86,138,0.18,3
lost,86,139,0.25,26
lost,86,140,0.68,170
lost,86,141,0.19,3
won,87,141,0.67,162
lost,87,142,0.2,10
lost,87,143,0.18,1
lost,87,144,0.17,2
lost,87,145,0.18,5
won,88,145,0.67,176
lost,88,146,0.17,2
won,89,146,0.67,175
lost,89,147,0.19,1
lost,89,148,0.62,147
lost,89,149,0.18,2
lost,89,150,0.63,146
lost,89,151,0.19,4
won,90,151,0.68,189
won,91,151,0.72,189
lost,91,152,0.18,3
lost,91,153,0.65,159
won,92,153,0.63,157
lost,92,154,0.66,181
lost,92,155,0.61,151
won,93,155,0.72,216
won,94,155,0.64,155
lost,94,156,0.18,1
won,95,156,0.62,157
lost,95,157,0.18,2
lost,95,158,0.18,4
lost,95,159,0.2,5
lost,95,160,0.35,71
lost,95,161,0.2,2
lost,95,162,0.18,2
won,96,162,0.65,165
lost,96,163,0.19,4
lost,96,164,0.18,1
won,97,164,0.72,177
won,98,164,0.7,161
lost,98,165,0.62,126
won,99,165,0.65,168
lost,99,166,0.7,180
lost,99,167,0.18,2
lost,99,168,0.32,64
won,100,168,0.6,139
lost,100,169,0.63,159
lost,100,170,0.18,5
won,101,170,0.7,190
won,102,170,0.69,162
won,103,170,0.63,137
lost,103,171,0.18,2
lost,103,172,0.2,2
lost,103,173,0.18,1
won,104,173,0.63,146
lost,104,174,0.19,5
lost,104,175,0.17,2
lost,104,176,0.18,1
lost,104,177,0.18,1
lost,104,178,0.68,188
lost,104,179,0.18,4
lost,104,180,0.66,163
won,105,180,0.61,139
won,106,180,0.63,147
lost,106,181,0.18,4
won,107,181,0.7,173
lost,107,182,0.7,194
lost,107,183,0.17,2
lost,107,184,0.18,2
lost,107,185,0.18,2
won,108,185,0.69,170
lost,108,186,0.67,170
won,109,186,0.68,150
lost,109,187,0.64,149
lost,109,188,0.18,5
lost,109,189,0.18,1
lost,109,190,0.18,5
lost,109,191,0.17,1
won,110,191,0.73,195
lost,110,192,0.63,163
won,111,192,0.68,146
lost,111,193,0.19,2
lost,111,194,0.23,19
won,112,194,0.64,147
lost,112,195,0.67,172
lost,112,196,0.2,5
lost,112,197,0.18,2
lost,112,198,0.18,2
won,113,198,0.64,155
lost,113,199,0.17,1
lost,113,200,0.6,125
lost,113,201,0.18,5
lost,113,202,0.18,2
lost,113,203,0.18,5
lost,113,204,0.23,19
won,114,204,0.63,153
lost,114,205,0.2,1
won,115,205,0.66,158
lost,115,206,0.19,1
won,116,206,0.67,171
won,117,206,0.63,155
lost,117,207,0.55,124
lost,117,208,0.18,5
won,118,208,0.64,161
lost,118,209,0.57,147
lost,118,210,0.69,179
lost,118,211,0.69,184
lost,118,212,0.17,1
lost,118,213,0.18,3
lost,118,214,0.18,2
lost,118,215,0.18,1
lost,118,216,0.25,29
lost,118,217,0.2,2
lost,118,218,0.19,6
won,119,218,0.66,172
won,120,218,0.62,154
lost,120,219,0.18,1
lost,120,220,0.66,156
lost,120,221,0.7,177
lost,120,222,0.57,150
lost,120,223,0.25,31
won,121,223,0.59,125
lost,121,224,0.18,5
lost,121,225,0.2,8
lost,121,226,0.69,186
lost,121,227,0.6,125
won,122,227,0.66,159
lost,122,228,0.18,2
won,123,228,0.65,165
lost,123,229,0.18,1
won,124,229,0.72,191
won,125,229,0.65,181
lost,125,230,0.17,3
lost,125,231,0.72,182
lost,125,232,0.68,156
lost,125,233,0.19,4
won,126,233,0.68,190
lost,126,234,0.18,4
won,127,234,0.63,145
lost,127,235,0.63,180
lost,127,236,0.18,3
lost,127,237,0.66,162
lost,127,238,0.19,4
won,128,238,0.62,158
lost,128,239,0.17,6
won,129,239,0.73,206
won,130,239,0.69,183
won,131,239,0.69,131
lost,131,240,0.56,132
lost,131,241,0.22,16
lost,131,242,0.7,190
lost,131,243,0.18,1
won,132,243,0.7,195
won,133,243,0.73,195
